"","rgi_id","o1region","o2region","anlys_id","cenlon","cenlat","utm_zone","area_km2","conn_lvl","surge_type","term_type","glac_name","is_rgi6","termlon","termlat","zmin_m","zmax_m","zmed_m","zmean_m","slope_deg","aspect_deg","aspect_sec","dem_source","lmax_m"
"1159","RGI2000-v7.0-G-14-11978",14,"14-02",848831,76.2029720083385,35.4584435,43,6.9129981057387,0,3,9,"",0,76.1531437134218,35.4358813487532,4198.0576,6395.434,4957.687,4986.4766,21.818659,259.210250854492,7,"COPDEM30",8215
"1160","RGI2000-v7.0-G-14-11979",14,"14-02",848572,76.164354040881,35.489803,43,29.0427281443206,0,3,9,"",0,76.1084865030452,35.5203501681233,4175.306,6181.3936,5166.228,5155.251,21.417288,341.871059417725,1,"COPDEM90",12387
"1161","RGI2000-v7.0-G-14-11985",14,"14-02",848573,76.1638247994665,35.6267685,43,4.3474103385314,0,3,9,"",0,76.1536155151928,35.6456459202599,4403.976,6315.995,5243.8887,5301.1064,31.854416,345.066161155701,1,"COPDEM30",5276
"1162","RGI2000-v7.0-G-14-11988",14,"14-02",848723,76.1845204906027,35.6294695,43,0.438947954128198,0,2,9,"",0,76.1702608020306,35.6261065090498,4926.6294,6321.536,5745.092,5638.2896,39.134537,266.500747680664,7,"COPDEM30",1872
"1163","RGI2000-v7.0-G-14-11991",14,"14-02",848777,76.1944474677419,35.657935,43,2.93566444374957,0,3,9,"",0,76.169335599882,35.6736610192208,3898.7822,6195.964,5416.4946,5250.933,39.572163,310.130863189697,8,"COPDEM30",4810
"1164","RGI2000-v7.0-G-14-12023",14,"14-02",847850,76.043180153798,35.7493895,43,10.6297130224771,0,3,9,"",0,75.9995395972192,35.752763392056,3994.488,6485.7817,5246.053,5277.838,25.599117,324.105506896973,8,"COPDEM30",7895
"1165","RGI2000-v7.0-G-14-12026",14,"14-02",847653,76.0153172117802,35.7748595,43,6.01074005339094,0,3,9,"",0,75.9946279641209,35.7870278078566,4046.0789,6190.9873,5461.4697,5368.4663,20.129997,291.95174407959,7,"COPDEM30",7557
"1166","RGI2000-v7.0-G-14-12035",14,"14-02",847759,76.0305835452668,35.862765,43,13.3777771715015,0,3,9,"",0,76.0257175211588,35.8961362866417,4377.8027,6023.539,5369.1084,5325.387,19.10543,352.520705223083,1,"COPDEM90",8371
"1167","RGI2000-v7.0-G-14-12054",14,"14-02",847792,76.0347834181985,35.826003,43,12.0605338373915,0,3,9,"",0,76.0093432110646,35.8488878013014,4645.834,6194.151,5363.41,5356.5034,20.11864,307.568340301514,8,"COPDEM30",7753
"1168","RGI2000-v7.0-G-14-12063",14,"14-02",846660,75.8452149074583,35.948915,43,317.712521251778,0,3,9,"Panmah Glacier",0,75.9677555914904,35.8280017469276,3554.5269,6868.4595,5052.5215,4999.795,16.388556,26.614834,2,"COPDEM90",40434
"1169","RGI2000-v7.0-G-14-12098",14,"14-02",846536,75.8252854571808,36.141649,43,4.40983426018465,0,3,9,"",0,75.8529780837228,36.1462508705649,4581.909,6064.764,5170.622,5215.752,26.348427,21.966297,1,"COPDEM30",5187
"1170","RGI2000-v7.0-G-14-12126",14,"14-02",847156,75.9246565544114,36.1794925,43,20.8303248458735,0,3,9,"",0,75.8891243448347,36.2224907250327,4547.0234,6470.4795,5417.1113,5416.134,21.455881,345.527661323547,1,"COPDEM90",12039
"1171","RGI2000-v7.0-G-14-12147",14,"14-02",847373,75.9660978694111,36.1962435,43,16.6124567268141,0,3,9,"",0,75.9410625253737,36.2315846389924,4546.078,6260.9478,5579.592,5506.0107,21.864996,355.444379806518,1,"COPDEM90",10675
"1172","RGI2000-v7.0-G-14-12226",14,"14-02",847549,75.9974152693765,36.266108,43,42.0041323614828,0,3,9,"",0,75.9143766095852,36.2976434605711,4672.4185,6460.982,5657.748,5615.0522,22.270994,0.40492162,1,"COPDEM90",17049
"1173","RGI2000-v7.0-G-14-12264",14,"14-02",848716,76.183795142883,36.238498,43,0.811314822167194,0,3,9,"",0,76.1914189593372,36.2323369149136,5282.989,6378.718,5956.4155,5954.514,40.834538,129.558,4,"COPDEM30",1431
"1174","RGI2000-v7.0-G-14-12265",14,"14-02",848667,76.1775180157174,36.23484,43,0.855728077287623,0,3,9,"",0,76.1823424858844,36.2295490349116,5470.888,6436.5044,6046.8677,6036.39,39.96884,143.00238,4,"COPDEM30",1228
"1175","RGI2000-v7.0-G-14-12266",14,"14-02",848615,76.16948125,36.2301735,43,0.614767903520802,0,3,9,"",0,76.1727051259727,36.2248463540344,5503.355,6420.384,6046.4604,6027.435,39.11587,155.45978,4,"COPDEM30",1176
"1176","RGI2000-v7.0-G-14-12271",14,"14-02",848621,76.170162595598,36.2164995,43,5.73484096282006,0,3,9,"",0,76.2017759551519,36.2287509993321,4965.516,6465.548,5555.2256,5567.378,24.37422,0.7741931,1,"COPDEM30",5831
"1177","RGI2000-v7.0-G-14-12280",14,"14-02",848483,76.1505154237136,36.150096,43,29.1372243786491,0,3,9,"",0,76.2038702980896,36.1925446612008,4688.8184,6793.7227,5523.618,5532.1333,23.170525,2.3700602,1,"COPDEM90",14483
"1178","RGI2000-v7.0-G-14-12286",14,"14-02",848282,76.1130468671788,36.1798965,43,20.5202176981519,0,3,9,"",0,76.2117844044517,36.206152704342,4599.1343,6418.7954,5697.364,5637.647,20.86882,69.36682,3,"COPDEM90",12778
"1179","RGI2000-v7.0-G-14-12298",14,"14-02",848833,76.2030138261905,36.093909,43,10.083237354692,0,3,9,"",0,76.2234359135123,36.0750006528092,4800.8506,7124.4287,5850.163,5834.9204,32.23087,176.38663,5,"COPDEM30",5642
"1180","RGI2000-v7.0-G-14-12305",14,"14-02",849486,76.2967851630869,36.0884515,43,10.4643759208644,0,3,9,"",0,76.3457404081166,36.0697446932249,4981.729,6497.5947,5840.6914,5798.87,22.505774,136.13876,4,"COPDEM30",8490
"1181","RGI2000-v7.0-G-14-12311",14,"14-02",849746,76.3362557153188,36.1091375,43,3.55272343555493,0,2,9,"",0,76.3496407762082,36.1250025855435,4962.301,6099.1846,5577.7676,5559.986,24.23298,355.783583164215,1,"COPDEM30",4791
"1182","RGI2000-v7.0-G-14-12347",14,"14-02",849274,76.2628732533827,36.154827,43,12.6096383862344,0,2,9,"",0,76.2912133230697,36.1762410535134,4813.7085,6441.973,5354.1694,5445.3438,23.981705,18.927645,1,"COPDEM30",6731
"1183","RGI2000-v7.0-G-14-12350",14,"14-02",849322,76.273225133346,36.119543,43,11.7561033494964,0,3,9,"",0,76.3253433436415,36.1395090878772,4880.201,6357.105,5484.5747,5508.3584,24.849382,15.261878,1,"COPDEM30",6990
"1184","RGI2000-v7.0-G-14-12381",14,"14-02",848085,76.0775950271527,36.239236,43,11.1681047043583,0,3,9,"",0,76.0694255310272,36.2666136228019,4907.8535,6164.5874,5460.697,5460.0054,20.2735,36.718784,2,"COPDEM30",7404
"1185","RGI2000-v7.0-G-14-12383",14,"14-02",848317,76.1190628554898,36.2225295,43,11.6332061787526,0,2,9,"",0,76.1512751822838,36.2443277657136,4810.763,6455.6943,5466.737,5494.2505,25.696522,1.0043776,1,"COPDEM30",6950
"1186","RGI2000-v7.0-G-14-12493",14,"14-02",845335,75.650172327477,36.3526125,43,11.4358597306207,0,2,9,"",0,75.6861070306669,36.3444036131803,4795.856,6053.4243,5346.674,5375.974,19.13187,66.2618,2,"COPDEM30",7214
"1187","RGI2000-v7.0-G-14-12526",14,"14-02",845200,75.6333503933684,36.539832,43,2.33208955430298,0,2,9,"",0,75.61817253267,36.5496352175337,4911.0703,5865.942,5368.69,5366.7656,26.459425,359.97193640843,1,"COPDEM30",3431
"1188","RGI2000-v7.0-G-14-12536",14,"14-02",845740,75.6998996182047,36.505378,43,7.15200236799959,0,2,9,"",0,75.6742686218739,36.4927973012655,4888.0005,6065.5137,5543.3164,5532.4077,22.37697,296.635971069336,8,"COPDEM30",6690
"1189","RGI2000-v7.0-G-14-12537",14,"14-02",845810,75.7125906717172,36.497439,43,24.9235850383149,0,3,9,"Shuwart I Yaz Glacier",0,75.7132913662558,36.4601359506029,4896.538,6077.5713,5571.335,5547.0425,18.088434,325.250099182129,8,"COPDEM90",9350
"1190","RGI2000-v7.0-G-14-12539",14,"14-02",846112,75.7617160968521,36.499589,43,10.1858090756427,0,2,9,"",0,75.7928347394624,36.5256812611226,4857.968,5925.0195,5396.658,5403.6187,19.294811,22.915901,2,"COPDEM30",8016
"1191","RGI2000-v7.0-G-14-12549",14,"14-02",846474,75.8154433561952,36.4841325,43,0.616989564278925,0,2,9,"",0,75.8072643550787,36.4894346075585,5031.6343,5779.7266,5443.1953,5423.5464,35.99068,316.223808288574,8,"COPDEM30",1517
"1192","RGI2000-v7.0-G-14-12551",14,"14-02",846386,75.8007701042134,36.477668,43,3.98983513074901,0,2,9,"",0,75.8102357258708,36.4958868772563,4859.7246,5935.2344,5384.363,5397.3896,21.868818,27.117533,2,"COPDEM30",5010
"1193","RGI2000-v7.0-G-14-12553",14,"14-02",846271,75.7851368210995,36.4580345,43,8.17123642032859,0,2,9,"",0,75.81620475004,36.4374855359796,4776.8765,6004.875,5391.4844,5377.089,17.716217,52.759987,2,"COPDEM30",8169
"1194","RGI2000-v7.0-G-14-12650",14,"14-02",850096,76.3837044117856,36.3029575,43,25.2369847453956,0,3,9,"",0,76.3805462609097,36.334499645169,4875.893,6630.229,5681.7754,5664.9756,20.605143,8.599934,1,"COPDEM90",9589
"1195","RGI2000-v7.0-G-14-12797",14,"14-02",851260,76.5347648737408,36.2207205,43,2.53653705874089,0,3,9,"",0,76.5445493317609,36.2354794909529,4549.5024,5932.203,5097.2036,5157.8926,26.588623,16.885752,1,"COPDEM30",4404
"1196","RGI2000-v7.0-G-14-12810",14,"14-02",851614,76.5767235105779,36.1915985,43,3.30459228122103,0,2,9,"",0,76.5978878059807,36.1991026427834,4954.727,6046.25,5501.0884,5475.4595,26.947252,37.948524,2,"COPDEM30",3960
"1197","RGI2000-v7.0-G-14-12822",14,"14-02",852295,76.6571744375,36.20731,43,10.7815376309105,0,3,9,"",0,76.6906844055555,36.2295738302129,4936.7925,6322.0386,5831.971,5769.2905,22.405855,15.751247,1,"COPDEM30",7059
"1198","RGI2000-v7.0-G-14-12887",14,"14-02",852744,76.7025739361225,36.147279,43,23.3363299273167,0,3,9,"",0,76.7478555530029,36.1902102438206,4528.246,6358.686,5715.2944,5648.7812,20.607197,7.1776714,1,"COPDEM90",11728
"1199","RGI2000-v7.0-G-14-12900",14,"14-02",853469,76.777223927065,36.068169,43,1.12188074142594,0,2,9,"",0,76.7725468654943,36.0693764154785,5360.1167,6378.9404,5723.425,5743.8364,29.95796,281.107353210449,7,"COPDEM30",2012
"1200","RGI2000-v7.0-G-14-12902",14,"14-02",853501,76.7806945049355,36.06073,43,3.15292442076388,0,3,9,"",0,76.7613481534639,36.0772361208785,5058.4644,6029.1064,5627.355,5594.695,20.135519,282.846321105957,7,"COPDEM30",4762
"1201","RGI2000-v7.0-G-14-12908",14,"14-02",854253,76.8562991989599,36.091978,43,1.54853073206839,0,2,9,"",0,76.8607240822807,36.0999971675438,5157.3936,6264.468,5575.794,5606.4155,28.341162,41.759815,2,"COPDEM30",2720
"1202","RGI2000-v7.0-G-14-13092",14,"14-02",856314,77.0610890109631,35.881565,43,3.18988098345201,0,2,9,"",0,77.0719048694559,35.8984221660216,5245.6436,6416.5864,5748.5537,5758.6587,18.7171,42.20965,2,"COPDEM30",4947
"1203","RGI2000-v7.0-G-14-13093",14,"14-02",856182,77.0493729013974,35.890973,43,3.60938748888334,0,2,9,"",0,77.0592389422154,35.9049204141219,5230.2285,6459.914,5841.6104,5880.834,24.082045,43.571808,2,"COPDEM30",4184
"1204","RGI2000-v7.0-G-14-13672",14,"14-02",859693,77.3844206987435,35.746648,43,32.1447619083583,0,3,9,"",0,77.3689708522275,35.7879712207164,5268.646,6779.586,6045.622,6014.9946,17.68932,353.552948951721,1,"COPDEM90",11040
"1205","RGI2000-v7.0-G-14-13675",14,"14-02",860112,77.4288645023717,35.768993,43,17.3926966434063,0,2,9,"",0,77.3870448431828,35.8043485280346,5184.5356,6773.0044,6136.3975,6088.8955,21.618538,8.84648,1,"COPDEM90",10560
"1206","RGI2000-v7.0-G-14-13801",14,"14-02",860478,77.4761393866667,35.717043,43,67.0734312329051,0,3,9,"",0,77.5503396663666,35.7666703041533,4994.6484,6786.6235,6009.7256,5979.31,16.011404,39.75947,2,"COPDEM90",17688
"1207","RGI2000-v7.0-G-14-13804",14,"14-02",860817,77.5119539356898,35.645053,43,54.2524206633761,0,3,9,"",0,77.5453569476694,35.6391522636357,5188.8,6678.065,5858.71,5872.295,12.6817875,82.15561,3,"COPDEM90",14369
"1208","RGI2000-v7.0-G-14-14673",14,"14-02",850325,76.418730097353,36.3605965,43,11.9730259714743,0,2,9,"",0,76.4339762154786,36.3847964277996,4886.58,6164.646,5661.4214,5640.096,20.622883,21.719236,1,"COPDEM30",6535
"1209","RGI2000-v7.0-G-14-14674",14,"14-02",849865,76.3540852142857,36.309279,43,6.42991486099683,0,3,9,"",0,76.3489738304732,36.3324035244218,4983.605,6644.0244,5728.7153,5743.194,27.765995,18.50387,1,"COPDEM30",6293
"1210","RGI2000-v7.0-G-14-14785",14,"14-02",851866,76.6028616420741,35.980365,43,38.2497718586816,0,3,9,"",0,76.5216584432783,36.0347014681181,4563.1353,7413.087,5474.7495,5497.84,19.275127,357.837297201157,1,"COPDEM90",16217
"1211","RGI2000-v7.0-G-14-14808",14,"14-02",852288,76.6559201230524,35.9056695,43,30.3226603201605,0,2,9,"",0,76.7027696310128,35.8948306200126,4526.2695,7352.5195,5521.034,5540.519,25.51945,40.740505,2,"COPDEM90",13423
"1212","RGI2000-v7.0-G-14-14829",14,"14-02",852772,76.7047049371658,35.7655035,43,76.3181168115694,0,3,9,"Urbak Glacier",0,76.7633042940153,35.8713231434785,4255.446,7785.5317,5121.5815,5219.211,17.163927,37.405678,2,"COPDEM90",32550
"1213","RGI2000-v7.0-G-14-14871",14,"14-02",854368,76.8680186753114,35.68975,43,69.8649082001569,0,3,9,"",0,76.8232017133636,35.7797067555202,4491.7764,6932.66,5523.062,5502.7993,18.608238,347.962428092957,1,"COPDEM90",27431
"1214","RGI2000-v7.0-G-14-14875",14,"14-02",854901,76.9198258534749,35.691343,43,9.32078043880617,0,3,9,"",0,76.9281103105698,35.7238207409298,4613.943,6272.1587,5664.8623,5554.83,22.891638,23.494732,2,"COPDEM30",8290
"1215","RGI2000-v7.0-G-14-14882",14,"14-02",855136,76.9498472188158,35.6679025,43,0.604540648152171,0,2,9,"",0,76.9543214960034,35.6735484310395,5454.9106,6158.3945,5966.252,5947.058,41.421432,76.79666,3,"COPDEM30",1604
"1216","RGI2000-v7.0-G-14-14889",14,"14-02",855226,76.9588896682423,35.6456675,43,115.285169771533,0,3,9,"Singkhu Glacier",0,76.9674278450063,35.7354833066395,4520.498,7391.3857,5553.7104,5582.8525,18.682531,17.37042,1,"COPDEM90",26191
"1217","RGI2000-v7.0-G-14-14958",14,"14-02",857796,77.2070517671266,35.602721,43,84.7142508408127,0,3,9,"Nagir Glacier",0,77.1619482954408,35.6833667899579,4738.9976,7197.7534,5603.084,5628.3135,18.197714,22.152767,1,"COPDEM90",20787
"1218","RGI2000-v7.0-G-14-15030",14,"14-02",854214,76.8517561971018,35.2660925,43,5.01169938220606,0,3,9,"",0,76.8718829973518,35.2761868936618,4422.6035,5870.3223,5253.994,5230.9976,21.421501,40.112816,2,"COPDEM30",4682
"1219","RGI2000-v7.0-G-14-15035",14,"14-02",853899,76.8181919226122,35.2415095,43,2.25763789078139,0,3,9,"",0,76.8390519058962,35.2361924154248,4422.4336,5673.5054,5155.988,5151.788,22.874416,44.20495,2,"COPDEM30",3336
"1220","RGI2000-v7.0-G-14-15073",14,"14-02",853548,76.7859622572571,35.2068105,43,3.1160957652053,0,2,9,"",0,76.8221713161292,35.1961003433049,3617.9114,6378.154,5179.2725,4925.8647,33.220654,67.58783,3,"COPDEM30",5418
"1221","RGI2000-v7.0-G-14-15231",14,"14-02",855929,77.0262483670583,35.0003425,43,34.1173935578321,0,2,9,"IN5Q150E0061 Tusa Glacier",0,77.0658123858752,34.9476871071034,4415.463,6339.1206,5258.6484,5257.795,15.498639,98.78395,3,"COPDEM90",13622
"1222","RGI2000-v7.0-G-14-17062",14,"14-02",868664,78.2750742600522,34.6349255,44,8.39197331216369,0,2,9,"",0,78.3159903170384,34.6562726856549,5080.6475,6463.977,5870.301,5856.268,22.292501,21.328974,1,"COPDEM30",7125
"1223","RGI2000-v7.0-G-14-17081",14,"14-02",869181,78.3263609555818,34.559443,44,7.19391234599376,0,3,9,"",0,78.3161950158959,34.5825364963552,5048.01,6569.3335,5917.684,5895.649,22.946056,30.881725,2,"COPDEM30",8197
"1224","RGI2000-v7.0-G-14-17087",14,"14-02",869433,78.3485685411256,34.5620815,44,4.52661740576202,0,3,9,"",0,78.3451039281855,34.5836414280067,5100.1504,6329.0303,5835.2114,5805.7026,18.080206,3.0079815,1,"COPDEM30",5653
"1225","RGI2000-v7.0-G-14-17089",14,"14-02",869545,78.3594498214286,34.560203,44,0.432259767355045,0,2,9,"",0,78.3529388356251,34.5605536102145,5665.312,6246.1465,5959.841,5971.657,29.888664,282.394706726074,7,"COPDEM30",1166
"1226","RGI2000-v7.0-G-14-17099",14,"14-02",870207,78.4150647359695,34.5707865,44,19.7410092313785,0,3,9,"",0,78.3670436270872,34.5911273153372,5244.6143,6544.3296,5829.9604,5819.2686,16.81798,4.8225102,1,"COPDEM90",9487
"1227","RGI2000-v7.0-G-14-17151",14,"14-02",870078,78.4044761565934,34.510998,44,20.6970762729837,0,3,9,"",0,78.3861387733989,34.5313872010727,5097.3555,6494.0195,5875.083,5855.0034,17.683554,13.146869,1,"COPDEM90",8304
"1228","RGI2000-v7.0-G-14-17197",14,"14-02",870843,78.4684372988372,34.500865,44,18.669520625871,0,3,9,"",0,78.516329245084,34.5166447806,5294.8364,6409.077,5811.087,5778.831,14.816636,42.753113,2,"COPDEM90",8858
"1229","RGI2000-v7.0-G-14-17198",14,"14-02",871353,78.5133046887255,34.462435,44,4.10999601725149,0,3,9,"",0,78.5237064828898,34.473856591794,5533.333,6286.8154,5864.9497,5866.5273,18.223679,77.28565,3,"COPDEM30",4528
"1230","RGI2000-v7.0-G-14-17207",14,"14-02",871477,78.5247781784198,34.4029255,44,16.3754542497891,0,3,9,"",0,78.5557685441705,34.4277561570646,5285.6597,6282.5044,5853.625,5832.631,15.11338,31.675215,2,"COPDEM90",7313
"1231","RGI2000-v7.0-G-14-17223",14,"14-02",871839,78.5657886594069,34.3858795,44,8.67462433654868,0,3,9,"",0,78.583240558058,34.411608314195,5381.571,6307.3774,5791.5547,5788.0625,13.894806,14.773502,1,"COPDEM30",6879
"1232","RGI2000-v7.0-G-14-17671",14,"14-02",865707,77.9595019831606,34.4550335,43,1.9735289476359,0,3,9,"",0,77.9506589397531,34.4691491006297,5033.8853,6396.185,5702.201,5730.3647,28.699593,17.119982,1,"COPDEM30",3696
"1233","RGI2000-v7.0-G-14-17735",14,"14-02",864899,77.8826199394118,34.558645,43,9.84788328263003,0,1,9,"",0,77.8552809225192,34.540224724663,5159.4365,6503.989,5878.3916,5871.378,19.026796,256.199165344238,7,"COPDEM30",6870
"1234","RGI2000-v7.0-G-14-17841",14,"14-02",864221,77.8233783884534,34.652522,43,16.0158877729403,0,3,9,"",0,77.8145590549107,34.6301825208199,5329.8105,6381.9536,5781.07,5789.5576,17.749535,216.902984619141,6,"COPDEM90",6231
"1235","RGI2000-v7.0-G-14-17842",14,"14-02",864558,77.8527784233085,34.6638935,43,8.2606120365745,0,1,9,"IN5Q153C0036 South Shukpa Kunchhang Glacier II",0,77.8952791577305,34.6836868840517,4938.071,6401.5166,5707.9917,5729.3037,22.798237,28.972038,2,"COPDEM30",7662
"1236","RGI2000-v7.0-G-14-17848",14,"14-02",863872,77.791261758533,34.739481,43,81.3414824203226,0,3,9,"IN5Q153C0036 South Shukpa Kunchhang Glacier I",0,77.9078614116921,34.690558984754,4681.3594,7419.98,5785.5747,5772.893,16.67493,81.72555,3,"COPDEM90",20755
"1237","RGI2000-v7.0-G-14-17869",14,"14-02",866135,78.0048065895627,34.7773045,44,0.35115858316609,0,2,9,"",0,78.0083260814515,34.7763271674599,5796.803,6301.9634,6124.8228,6102.43,37.832104,107.06806,3,"COPDEM30",704
"1238","RGI2000-v7.0-G-14-17870",14,"14-02",866157,78.0081020309495,34.7668475,44,4.30984746683019,0,2,9,"",0,78.0214911236971,34.778601392194,5293.2866,6486.134,5839.071,5838.734,21.062986,39.77961,2,"COPDEM30",5584
"1239","RGI2000-v7.0-G-14-17898",14,"14-02",865495,77.93937572125,34.5760655,43,47.1131472525273,0,3,9,"",0,77.9912116074149,34.6169987960561,5010.568,6461.722,5749.7563,5744.5327,17.620022,26.61555,2,"COPDEM90",14125
"1240","RGI2000-v7.0-G-14-17990",14,"14-02",864991,77.8922078433885,34.6451385,43,24.5466288621446,0,3,9,"IN5Q153C0036 South Shukpa Kunchhang Glacier III",0,77.9105390578274,34.6861216139067,4819.8184,6634.56,5907.665,5848.319,19.545576,17.801924,1,"COPDEM90",11832
"1241","RGI2000-v7.0-G-14-17992",14,"14-02",864955,77.8879377647493,34.5965025,43,23.1445085193534,0,3,9,"",0,77.8136779358496,34.5827516530721,5038.685,6754.443,5764.4766,5781.8154,20.142996,292.891731262207,8,"COPDEM90",10738
"1242","RGI2000-v7.0-G-14-18013",14,"14-02",866330,78.0293607300775,34.624077,44,3.66082262927591,0,2,9,"",0,78.0158278709003,34.6349367202524,5073.7637,6425.612,5912.219,5902.9473,30.315397,353.531345844269,1,"COPDEM30",4378
"1243","RGI2000-v7.0-G-14-18015",14,"14-02",866608,78.061288796258,34.6140335,44,10.9134324577435,0,3,9,"",0,78.111516834587,34.6122793783778,5291.4517,6744.313,5986.135,5963.5586,23.895628,71.411644,3,"COPDEM30",8573
"1244","RGI2000-v7.0-G-14-18017",14,"14-02",866176,78.0102375561555,34.598292,44,2.96347305307417,0,3,9,"",0,77.9969767284702,34.6096987411784,5196.5566,6242.3574,5777.116,5764.1733,24.940514,4.455887,1,"COPDEM30",4566
"1245","RGI2000-v7.0-G-14-18155",14,"14-02",868605,78.2696003756371,34.6648565,44,5.0152427306209,0,2,9,"",0,78.30361231233,34.6741938566877,5379.1616,6346.0303,5896.4414,5880.766,23.027752,42.828434,2,"COPDEM30",4456
"1246","RGI2000-v7.0-G-14-18174",14,"14-02",868319,78.2391964443403,34.727181,44,2.36647624471993,0,3,9,"",0,78.2455118100542,34.7403450080369,4617.6255,6196.2114,5611.0923,5601.4424,33.093636,5.9510245,1,"COPDEM30",3515
"1247","RGI2000-v7.0-G-14-18217",14,"14-02",866798,78.0809044502476,34.7824755,44,7.00205112630863,0,1,9,"",0,78.1066747805126,34.7990041063288,5023.2095,6320.369,5767.241,5756.2314,24.543673,25.035152,2,"COPDEM30",4988
"1248","RGI2000-v7.0-G-14-18222",14,"14-02",866847,78.0868141540982,34.8273785,44,1.70176683574707,0,3,9,"",0,78.0909126268519,34.8385865531876,5102.7964,6105.0034,5702.8794,5693.5815,28.055851,13.70121,1,"COPDEM30",2801
"1249","RGI2000-v7.0-G-14-18227",14,"14-02",866593,78.0594315190476,34.82331,44,8.81424515465099,0,3,9,"",0,78.08207846759,34.8420331837729,5061.6543,6480.795,5873.849,5845.4893,25.9675,18.05286,1,"COPDEM30",5085
"1250","RGI2000-v7.0-G-14-18253",14,"14-02",866211,78.0145195229219,34.855371,44,4.42544610163508,0,3,9,"",0,78.0318103756303,34.8697381621146,5107.1055,6320.4624,5791.168,5771.022,25.733644,38.043613,2,"COPDEM30",4481
"1251","RGI2000-v7.0-G-14-18272",14,"14-02",865680,77.9569926085165,34.892754,43,8.5746195779649,0,3,9,"IN5Q153D0017 Sultan Chhushku Glacier",0,77.97302961708,34.9002693549283,5437.7095,6607.9316,5987.107,5996.953,22.214176,65.10314,2,"COPDEM30",6780
"1252","RGI2000-v7.0-G-14-18314",14,"14-02",865323,77.9223894128761,34.9064605,43,10.1571489809463,0,3,9,"",0,77.9047640818725,34.9353786107061,5290.0103,6654.736,6024.362,6014.0327,24.57968,0.29885066,1,"COPDEM30",7538
"1253","RGI2000-v7.0-G-14-18351",14,"14-02",865699,77.9585830944468,34.7706485,43,16.1973322792054,0,3,9,"",0,77.9624327901965,34.8091744104424,4991.4214,6442.972,5898.0205,5849.6,17.915129,35.996014,2,"COPDEM90",9552
"1254","RGI2000-v7.0-G-14-18361",14,"14-02",864623,77.8593360391631,34.8274805,43,119.723933094288,0,3,9,"IN5Q153C0055 North Kunchhang Glacier I",0,78.0082192505789,34.8108658398277,4674.7837,7570.7236,5829.1274,5872.231,19.5972,54.59581,2,"COPDEM90",27237
"1255","RGI2000-v7.0-G-14-18362",14,"14-02",865031,77.8962354759839,34.7684895,43,31.2793938338563,0,3,9,"",0,77.9381204383913,34.8017242569496,5185.602,6722.0366,5824.951,5832.444,20.133612,18.318415,1,"COPDEM90",11635
"1256","RGI2000-v7.0-G-14-18363",14,"14-02",864262,77.8261906786594,34.897479,43,24.2553193605935,0,3,9,"IN5Q153D0029 Tukhto Zarpo Glacier",0,77.8665387299563,34.9331655403753,5032.7065,6813.928,5949.987,5930.7495,23.793371,18.438715,1,"COPDEM90",8561
"1257","RGI2000-v7.0-G-14-18401",14,"14-02",863906,77.7941740382166,34.9202315,43,8.34754484814124,0,3,9,"",0,77.785659411817,34.9554299661865,4924.5806,6917.8657,5874.648,5884.9473,21.874783,344.540639877319,1,"COPDEM30",8886
"1258","RGI2000-v7.0-G-14-18410",14,"14-02",863092,77.7158090395569,34.9160385,43,26.7022407935047,0,3,9,"IN5Q153D0040 East Chamshing Glacier",0,77.7799972671209,34.9644459099537,4663.752,7570.4473,5715.1787,5762.46,24.367453,7.3451576,1,"COPDEM90",14542
"1259","RGI2000-v7.0-G-14-18427",14,"14-02",862628,77.6760895300853,34.9354375,43,32.6949252558487,0,3,9,"IN5Q153D0045 Chamshing Glacier II",0,77.733630234429,34.9640197609017,5121.4756,6381.1533,5746.255,5733.2705,18.675539,9.781116,1,"COPDEM90",10673
"1260","RGI2000-v7.0-G-14-18459",14,"14-02",863407,77.7431405937518,35.0054355,43,17.0284462879576,0,3,9,"",0,77.8073779565565,35.0112076811684,4811.0474,6292.433,5666.1514,5624.024,21.532333,24.483479,2,"COPDEM90",8524
"1261","RGI2000-v7.0-G-14-18506",14,"14-02",863049,77.7105115646828,35.115883,43,63.2488275736851,0,3,9,"IN5Q153D0058 Kichik Kumdan Glacier",0,77.7608107871582,35.1233925275825,4618.9556,7423.9507,5630.3154,5633.517,21.935938,45.55843,2,"COPDEM90",21055
"1262","RGI2000-v7.0-G-14-18512",14,"14-02",862603,77.674263963975,35.156758,43,1.53922525606367,0,3,9,"",0,77.6976490997636,35.1674803431109,4754.9375,6135,5523.6514,5509.455,29.494955,25.014362,2,"COPDEM30",3988
"1263","RGI2000-v7.0-G-14-18513",14,"14-02",862617,77.6750184073876,35.160172,43,0.141173677838526,0,2,9,"",0,77.6787621721559,35.1592916353883,5515.917,5873.043,5695.5566,5701.9307,33.800827,78.575035,3,"COPDEM30",616
"1264","RGI2000-v7.0-G-14-18518",14,"14-02",862692,77.6810864246737,35.1663105,43,0.62441569533029,0,2,9,"",0,77.6803046170524,35.1711966224505,5068.7935,5860.278,5462.558,5474.1416,34.586346,13.957445,1,"COPDEM30",1333
